Subject,Trial,Block,Orientation,Luminance,SOA,RT,Error
6,159,5,absent,present,0.15,219.995,6.8747
6,161,5,present,present,0.05,215.994,7.1538
6,162,5,present,absent,0,319.196,-9.2641
6,166,5,present,absent,0,226.391,0.0983
6,167,5,absent,present,-0.05,256.001,-8.5595
6,168,5,absent,absent,0.05,233.594,4.6881
6,171,5,absent,present,-0.15,263.195,2.6183
6,172,5,present,present,0.15,227.992,-2.2286
6,173,5,absent,absent,-0.15,228.798,1.0184
6,174,5,absent,absent,0.05,230.413,-4.874
6,175,5,absent,present,-0.05,249.599,5.3478
6,176,5,absent,present,-0.15,214.391,-1.2962
6,177,5,present,present,-0.15,236.8,-0.8979
6,178,5,present,present,0.15,229.6,8.4943
6,179,5,present,absent,0.15,307.998,0.1017
6,180,5,present,present,0,216.001,-1.5572
7,1,1,present,absent,0.15,487.187,2.7769
7,5,1,absent,absent,-0.05,264.801,-3.8576
7,7,1,present,absent,-0.15,199.196,4.6958
7,11,1,present,present,0.05,219.194,1.2262
7,14,1,present,present,-0.15,185.6,8.9854
7,15,1,present,present,0.05,404.788,-3.0899
7,16,1,absent,present,0,216.798,6.8146
7,18,1,absent,absent,0.05,243.194,0.4398
7,20,1,present,absent,0.15,228.794,1.4409
7,21,1,absent,present,0.05,189.59,4.0497
7,22,1,absent,present,0.15,244.794,3.5347
7,24,1,present,absent,0.15,258.39,0.8368
7,26,1,absent,present,-0.15,180.796,-3.1123
7,28,1,present,present,0.05,225.598,6.398
7,29,1,absent,present,-0.05,168.798,3.765
7,30,1,absent,present,-0.15,173.597,1.0292
7,31,1,present,absent,0,199.2,-5.3879
7,32,1,present,absent,-0.15,175.194,5.2745
7,34,1,present,absent,-0.05,171.198,-0.7237
7,37,1,absent,present,0,183.994,6.81
7,38,1,absent,absent,0,192.801,-1.5148
7,40,1,present,present,-0.05,168.799,10.1763
7,41,1,present,present,-0.05,168.798,-3.1137
7,42,1,absent,present,0,215.983,2.2304
7,43,1,absent,absent,-0.15,223.999,-0.3588
7,44,1,absent,present,0,262.391,1.8716
7,46,1,absent,absent,0.15,194.397,3.5378
7,47,1,present,absent,-0.15,168.796,2.55
7,49,1,absent,present,0,158.399,1.7161
7,50,1,absent,present,0.05,192.004,1.3876
7,52,1,absent,present,0.05,183.992,-0.5639
7,53,1,absent,absent,0.05,289.597,9.1277
7,54,1,absent,absent,0.05,271.993,-7.4594
7,55,1,absent,present,0.05,331.997,-7.0917
7,56,1,present,absent,0.05,206.402,-2.5857
7,57,1,present,present,-0.05,181.595,5.2595
7,58,1,present,absent,0.05,197.593,0.6495
7,60,1,absent,present,-0.05,173.594,8.0667
7,61,1,present,present,-0.15,171.193,2.4432
7,62,1,absent,present,-0.05,169.598,6.3885
7,63,1,absent,absent,0.15,409.589,-0.0467
7,64,1,absent,absent,0,199.99,3.2861
7,65,1,present,absent,0.05,265.589,3.2626
7,67,1,absent,absent,0,212.796,7.5344
7,72,1,absent,absent,0.05,300.797,-4.9411
7,73,1,absent,absent,0.05,283.999,-2.556
7,75,1,present,absent,0.05,263.196,3.4037
7,76,1,absent,present,0.05,237.599,5.0391
7,77,1,absent,absent,-0.05,218.396,6.5423
7,78,1,present,absent,-0.05,218.398,11.1866
7,81,1,present,present,0,210.4,9.3809
7,85,1,present,absent,-0.05,235.996,3.1498
7,87,1,present,absent,-0.15,163.194,0.3267
7,91,1,absent,absent,0.15,199.198,9.2903
7,94,1,present,present,-0.15,180.793,10.5076
7,95,1,present,absent,-0.15,235.995,-6.0339
7,97,1,absent,absent,0.15,244.793,8.0084
7,98,1,present,present,-0.15,175.197,-3.3758
7,99,1,absent,absent,0.15,348.798,-6.0074
7,100,1,absent,present,-0.05,190.394,3.7642
7,102,1,absent,absent,0.05,249.595,-1.6205
7,104,1,absent,absent,0.15,251.995,-2.1236
7,105,1,absent,absent,0.05,227.994,0.2867
7,106,1,absent,absent,-0.05,223.196,0.0862
7,108,1,present,absent,0.15,412.79,-5.4582
7,109,1,present,present,0,180.794,10.1168
7,112,1,absent,absent,0,204.796,-2.5383
7,114,1,absent,present,-0.15,206.396,10.9316
7,115,1,present,present,-0.05,180.793,8.7137
7,117,1,present,absent,0.15,177.599,4.7938
7,118,1,absent,present,0.05,219.997,3.1297
7,120,1,absent,present,-0.15,251.996,-2.8342
7,121,1,present,absent,0,216.798,0.3329
7,122,1,present,absent,0.15,202.399,-1.96
7,124,1,absent,absent,0,206.394,-0.8573
7,126,1,absent,present,0.15,205.597,4.1603
7,127,1,absent,present,0.15,211.194,-0.6565
7,129,1,absent,absent,0.15,180.809,-1.7285
7,130,1,absent,present,0.15,171.197,3.4121
7,131,1,present,absent,0.05,175.197,5.4071
7,133,1,present,present,-0.15,161.593,10.6103
7,135,1,absent,absent,-0.15,169.595,-0.698
7,136,1,present,absent,0.15,167.198,-1.0459
7,141,1,present,absent,0.15,235.995,2.0739
7,142,1,present,present,0.05,222.397,2.7797
7,143,1,absent,absent,0.15,219.194,-1.284
7,144,1,absent,present,0,199.991,1.9059
7,146,1,present,absent,0.15,389.589,1.7707
7,148,1,absent,absent,0,192.793,-0.9973
7,153,1,present,absent,0,224.794,-4.0549
7,158,1,present,absent,-0.05,159.196,6.4551
7,160,1,absent,absent,0.05,295.99,6.5685
7,161,1,present,absent,-0.15,226.397,3.4102
7,162,1,present,absent,0.05,167.998,2.7019
7,166,1,present,present,0.15,215.994,0.8074
7,167,1,absent,absent,0.15,180.795,0.7583
7,176,1,present,absent,0.05,200.781,2.5797
7,177,1,absent,absent,0.15,278.395,-9.8356
7,178,1,present,present,-0.05,173.6,3.1635
7,180,1,absent,present,-0.05,151.182,2.4383
7,1,2,absent,present,-0.05,182.4,3.2275
7,2,2,absent,absent,0.05,247.991,1.8503
7,3,2,absent,absent,0,327.192,-2.3763
7,4,2,present,present,0.05,183.199,6.5151
7,6,2,present,present,0,187.192,10.6173
7,7,2,present,absent,-0.15,183.995,12.1925
7,8,2,absent,absent,0,174.397,3.9755
7,9,2,present,present,-0.05,169.597,2.7133
7,10,2,absent,absent,0,165.598,5.069
7,14,2,present,absent,-0.05,260.799,-1.2186
7,15,2,present,present,-0.15,178.399,6.3632
7,16,2,present,absent,0,194.396,2.0909
7,17,2,present,absent,-0.15,171.198,8.1928
7,19,2,present,absent,-0.05,203.198,6.1398
7,20,2,present,present,0,183.999,2.7706
7,21,2,present,present,0.15,216.792,2.6635
7,23,2,absent,absent,0.15,197.596,6.8934
7,24,2,absent,absent,0,171.196,-2.0774
7,25,2,absent,absent,-0.15,199.194,3.0052
7,26,2,absent,present,-0.15,207.2,11.9571
7,27,2,absent,absent,-0.15,158.397,-1.5063
7,29,2,present,present,0.05,215.196,1.506
7,30,2,present,present,-0.15,174.397,12.4318
7,31,2,absent,present,-0.15,195.194,3.7606
7,33,2,absent,absent,0,197.594,-6.5991
7,34,2,present,present,0,172.797,9.1354
7,35,2,present,present,0.05,219.2,8.0818
7,36,2,present,present,-0.15,176.797,9.27
7,37,2,absent,present,0,216.798,4.6547
7,39,2,present,present,0.15,215.195,5.0843
7,40,2,present,present,0,187.998,0.9429
7,42,2,present,absent,0,180.797,5.1946
7,43,2,absent,present,-0.05,199.193,6.6343
7,44,2,present,present,-0.05,166.395,3.3391
7,45,2,present,present,0,164.001,10.2658
7,46,2,absent,present,0.15,210.4,2.5361
7,47,2,present,absent,0.05,235.198,2.3806
7,48,2,absent,present,-0.15,164.793,2.8757
7,49,2,absent,present,0.05,366.39,-4.9166
7,50,2,present,absent,-0.15,284.798,2.3884
7,51,2,present,absent,0.05,438.392,1.4428
7,52,2,absent,present,0.05,228.797,1.2363
7,54,2,absent,present,0,199.194,5.4457
7,55,2,present,absent,-0.15,178.394,5.965
7,56,2,present,present,0.15,227.191,-3.5857
7,57,2,present,absent,0.05,176.79,4.2252
7,58,2,absent,absent,0.05,225.594,6.5249
7,64,2,absent,present,0.15,237.598,2.1076
7,65,2,absent,absent,0.05,217.593,1.4881
7,66,2,present,absent,-0.05,230.395,10.7767
7,67,2,present,absent,-0.15,211.19,5.7763
7,68,2,absent,absent,-0.05,187.199,-0.4991
7,70,2,absent,present,0.05,207.194,-5.0215
7,74,2,present,absent,0.05,227.195,-8.1472
7,75,2,present,absent,-0.05,188.794,7.2208
7,77,2,absent,absent,0,198.401,-1.2779
7,78,2,absent,present,0.05,235.995,-1.1026
7,79,2,present,present,0.15,218.393,2.949
7,80,2,present,present,0.15,227.191,1.4436
7,81,2,present,present,0,200.001,1.5264
7,82,2,present,present,-0.05,157.599,8.9116
7,83,2,absent,present,0.15,213.594,-5.9066
7,84,2,absent,absent,-0.05,247.196,5.7211
7,85,2,absent,absent,0.05,213.596,4.3874
7,86,2,absent,absent,-0.15,206.395,8.9275
7,87,2,absent,present,-0.15,192.797,4.4467
7,88,2,present,absent,0,167.999,-2.861
7,89,2,absent,absent,-0.15,175.194,10.0942
7,91,2,present,absent,0.05,215.993,-2.7513
7,92,2,absent,absent,0.15,195.193,-4.4881
7,93,2,absent,present,0.05,169.593,6.7734
7,94,2,present,absent,0.15,176.792,-3.0571
7,98,2,absent,absent,0.05,183.995,3.6243
7,99,2,absent,present,-0.05,173.597,-3.4443
7,100,2,absent,absent,-0.05,263.995,-6.2016
7,101,2,absent,absent,0,177.592,-1.4458
7,102,2,present,present,0,214.393,-3.9314
7,104,2,present,present,0.15,176.797,4.6301
7,105,2,absent,present,0,209.599,14.58
7,107,2,absent,present,-0.15,171.999,-4.0591
7,108,2,absent,present,-0.05,175.196,-3.1674
7,111,2,absent,present,-0.15,183.193,0.3585
7,113,2,absent,absent,-0.15,139.186,-2.1499
7,114,2,absent,absent,0.15,229.593,-7.6133
7,117,2,absent,present,0.05,234.4,7.9313
7,118,2,present,present,-0.15,143.2,5.5346
7,120,2,present,present,-0.05,231.995,3.6944
7,121,2,absent,present,-0.15,187.987,-3.1232
7,123,2,present,absent,-0.15,157.595,3.27
7,126,2,present,present,0.05,237.6,0.6774
7,129,2,present,present,0.05,162.395,8.3434
7,130,2,absent,absent,0,169.591,5.3231
7,132,2,present,present,0.05,327.193,-8.5476
7,133,2,absent,absent,-0.15,182.395,1.7095
7,134,2,present,absent,-0.05,220.796,0.943
7,135,2,present,absent,-0.05,152.002,0.4741
7,136,2,absent,absent,0.15,170.4,-1.8204
7,137,2,present,absent,-0.05,170.399,6.0881
7,138,2,absent,present,-0.15,242.395,3.8917
7,139,2,present,present,0.05,238.394,-7.4369
7,140,2,absent,present,0.15,242.39,-0.3789
7,142,2,present,present,0.05,219.192,-0.0433
7,143,2,absent,absent,0.15,240.007,4.3221
7,144,2,absent,absent,-0.05,219.195,3.3784
7,145,2,present,absent,-0.05,173.598,5.2295
7,146,2,present,present,0.05,200.802,-2.4757
7,147,2,present,absent,-0.15,191.996,2.6937
7,149,2,absent,present,0,209.593,5.0694
7,150,2,present,present,0.05,215.201,1.5723
7,151,2,present,absent,0.15,218.396,-2.9765
7,153,2,absent,absent,-0.05,168,1.504
7,154,2,absent,absent,0,295.987,1.7535
7,155,2,present,absent,-0.15,247.193,-0.9766
7,156,2,present,absent,0.15,252.803,-1.5282
7,157,2,absent,absent,0.05,243.197,-2.0073
7,158,2,present,absent,-0.05,177.595,-0.6056
7,159,2,present,absent,0,170.4,11.5591
7,160,2,present,present,0,202.391,18.3974
7,161,2,present,absent,0,242.393,0.7572
7,162,2,absent,absent,0.05,233.596,7.0509
7,163,2,present,present,-0.05,171.199,0.4041
7,164,2,absent,absent,0.15,177.599,-0.3862
7,165,2,present,present,0.15,202.403,8.3403
7,167,2,present,absent,0.05,185.595,2.2143
7,168,2,present,present,0.15,229.597,11.1946
7,169,2,present,absent,0,246.394,-3.8604
7,170,2,present,absent,-0.15,172.798,4.1269
7,172,2,present,absent,0.05,269.598,-5.3012
7,173,2,present,present,-0.15,187.195,0.3091
7,174,2,present,present,0.05,203.196,4.4962
7,175,2,absent,absent,0.05,266.399,-2.1346
7,176,2,absent,absent,0.15,198.397,1.2121
7,178,2,absent,present,0.15,183.993,-0.8768
7,180,2,present,absent,0,179.996,2.988
7,1,3,absent,present,-0.15,287.196,1.42
7,2,3,present,absent,0.15,243.999,-3.0497
7,3,3,absent,present,0.15,303.194,3.2746
7,4,3,absent,absent,0.15,235.197,-6.8262
7,5,3,present,present,-0.05,329.612,2.4033
7,6,3,absent,present,0.15,202.403,9.7644
7,9,3,present,present,0,187.994,15.2244
7,10,3,absent,absent,-0.15,176.011,-3.7846
7,11,3,present,present,0,196.807,4.4998
7,12,3,present,absent,-0.05,233.61,-2.9975
7,13,3,absent,absent,-0.05,234.396,1.7114
7,15,3,present,absent,-0.05,151.199,1.7874
7,17,3,present,present,-0.05,162.411,-1.717
7,19,3,absent,absent,0.15,232.794,-4.1859
7,20,3,absent,present,-0.15,174.4,1.135
7,21,3,present,present,0.05,213.591,2.7289
7,22,3,absent,present,0.15,175.999,-1.8671
7,23,3,absent,absent,0,185.596,-4.7921
7,24,3,present,present,0.05,218.394,0.4697
7,25,3,absent,absent,-0.05,166.397,-2.0846
7,26,3,absent,absent,-0.15,187.988,6.8329
7,27,3,present,absent,-0.15,211.996,-1.8398
7,28,3,present,absent,0.15,226.394,8.7217
7,29,3,absent,present,-0.05,239.193,4.7937
7,30,3,absent,present,0,223.195,1.5913
7,33,3,absent,present,0,175.997,4.7263
7,34,3,present,present,-0.15,166.395,7.6054
7,35,3,absent,absent,0,180.807,4.1385
7,38,3,absent,present,0.05,250.4,5.7896
7,39,3,present,present,0.15,217.595,-0.93
7,40,3,present,present,0,170.392,0.9509
7,41,3,absent,present,-0.15,209.602,11.6544
7,42,3,absent,absent,-0.15,270.395,1.2576
7,43,3,absent,absent,-0.05,207.201,0.936
7,44,3,present,absent,0,171.199,0.1211
7,45,3,absent,present,0.15,168.792,-1.7653
7,47,3,absent,absent,0.15,327.992,-5.2998
7,48,3,absent,present,0.15,217.591,9.2961
7,50,3,absent,absent,-0.15,171.194,1.0945
7,52,3,present,present,0,217.594,3.9074
7,53,3,absent,present,0,201.589,4.0412
7,54,3,present,present,0.05,183.996,5.1736
7,56,3,absent,present,-0.05,178.398,9.5059
7,59,3,present,absent,-0.15,167.19,3.9098
7,60,3,present,absent,-0.15,207.996,9.038
7,61,3,present,present,0.05,261.595,0.8661
7,62,3,present,present,-0.15,203.203,12.5289
7,63,3,present,absent,0.05,221.593,-2.229
7,64,3,absent,present,0.15,206.395,9.6758
7,65,3,present,present,0.05,214.396,8.8715
7,66,3,absent,present,-0.15,164.795,4.0679
7,67,3,present,present,-0.05,226.395,-3.8604
7,68,3,absent,present,0.05,226.398,-5.2237
7,69,3,present,absent,0,221.594,-2.6449
7,70,3,absent,present,0.05,179.992,-2.3246
7,71,3,present,present,0.15,227.992,-0.7248
7,72,3,present,present,0.15,211.996,0.7723
7,74,3,absent,present,-0.05,182.393,3.6598
7,75,3,present,absent,-0.15,167.2,14.8075
7,76,3,present,present,0.05,174.396,6.8395
7,77,3,absent,absent,0.05,225.595,-3.2844
7,78,3,absent,present,0.05,173.594,-0.5406
7,79,3,absent,present,-0.15,175.994,1.2708
7,80,3,present,present,0.15,194.41,1.6678
7,82,3,absent,present,0.15,237.6,-4.4858
7,83,3,absent,absent,-0.05,177.596,0.1094
7,84,3,present,absent,-0.15,227.991,5.839
7,85,3,present,absent,0,231.195,-0.0846
7,86,3,absent,absent,0,223.196,7.0518
7,87,3,present,absent,0,167.191,-3.354
7,88,3,absent,present,-0.15,173.596,6.1155
7,89,3,absent,absent,-0.05,179.999,0.1355
7,90,3,present,absent,0,272.794,-2.3327
7,91,3,absent,absent,0,162.4,0.239
7,92,3,present,present,-0.05,195.992,5.2106
7,93,3,absent,absent,0.05,156.009,-2.5741
7,94,3,present,absent,-0.05,183.197,5.1112
7,95,3,present,absent,0.15,220,-3.1526
7,96,3,present,present,-0.15,210.398,12.8136
7,98,3,absent,present,0.15,215.994,-1.8758
7,100,3,absent,absent,0.05,215.196,-2.9378
7,101,3,absent,absent,-0.05,163.997,-4.4098
7,102,3,present,absent,0,161.599,3.1829
7,103,3,present,present,-0.05,298.395,9.5752
7,104,3,absent,present,-0.15,208.798,6.4532
7,105,3,present,absent,0,217.591,1.6213
7,106,3,absent,absent,0.05,163.998,-5.2192
7,108,3,absent,absent,0.05,227.996,-1.8742
7,110,3,absent,present,-0.15,199.195,5.723
7,111,3,absent,present,0.15,246.397,-4.7973
7,113,3,absent,present,-0.05,162.396,9.4733
7,115,3,absent,present,-0.15,174.394,-3.438
7,116,3,absent,present,0.05,225.591,4.1348
7,117,3,absent,present,0.15,181.597,-1.2297
7,119,3,absent,present,-0.05,165.596,-1.7706
7,124,3,absent,absent,-0.15,214.397,2.8818
7,125,3,present,present,-0.15,185.584,3.3078
7,127,3,present,present,-0.15,207.994,5.2783
7,129,3,present,present,0.05,248.797,5.4246
7,130,3,present,absent,-0.15,168.793,3.297
7,132,3,absent,absent,0.05,228.79,8.6894
7,133,3,absent,present,0,256.793,-2.9336
7,134,3,present,absent,0,227.192,2.8395
7,135,3,present,absent,0.15,224.796,1.4494
7,136,3,present,absent,-0.15,212.792,4.8338
7,138,3,absent,present,0.05,231.188,-0.8204
7,141,3,absent,present,0.05,254.399,0.2982
7,142,3,present,absent,0,187.994,3.4445
7,144,3,present,absent,-0.05,172.794,-0.2624
7,145,3,present,absent,0.05,246.392,-6.6703
7,146,3,present,present,0,167.195,0.1811
7,148,3,absent,absent,-0.15,223.997,-2.0107
7,149,3,present,present,0.05,207.994,7.1734
7,150,3,absent,present,-0.15,171.195,-0.181
7,152,3,present,present,0.15,355.192,2.4575
7,154,3,absent,present,0.15,214.402,-3.7573
7,155,3,absent,present,-0.05,175.996,2.5383
7,157,3,absent,absent,0.15,163.194,-9.2527
7,159,3,present,present,-0.15,395.993,9.1518
7,163,3,present,present,-0.05,144.799,9.7051
7,165,3,present,absent,0,211.995,10.2086
7,171,3,present,present,0.15,197.595,6.8249
7,172,3,absent,present,0.15,239.194,-3.8597
7,173,3,present,present,0.05,202.399,4.9011
7,174,3,absent,present,0.05,179.199,-1.2073
7,175,3,present,present,0,187.995,1.0834
7,176,3,absent,absent,-0.05,164.797,4.8417
7,177,3,absent,present,0.15,212.002,4.459
7,179,3,absent,absent,0.05,256.795,-13.1952
7,180,3,absent,present,-0.05,447.189,-0.9187
7,2,4,present,present,0.15,167.198,13.5728
7,3,4,present,absent,0.05,170.396,8.3876
7,4,4,absent,present,0.05,204.794,6.0822
7,5,4,present,absent,0.05,227.995,2.3111
7,6,4,absent,absent,-0.05,226.381,9.4651
7,7,4,present,present,0,172.002,1.8616
7,8,4,absent,absent,0,200.788,1.1437
7,9,4,present,absent,-0.05,166.396,-4.2809
7,10,4,present,present,-0.15,159.197,4.2137
7,12,4,present,absent,-0.15,157.593,3.8238
7,13,4,absent,absent,-0.05,171.19,-3.8125
7,14,4,absent,absent,0.05,179.992,0.3582
7,15,4,present,absent,0.05,227.197,3.1496
7,17,4,present,absent,-0.15,163.995,1.7861
7,18,4,absent,absent,0.05,177.592,3.2989
7,19,4,absent,present,-0.05,235.991,-0.6006
7,20,4,present,absent,-0.15,172.803,5.8584
7,21,4,absent,absent,0,185.597,-3.9985
7,22,4,present,absent,0,179.2,4.5777
7,23,4,absent,present,-0.05,203.198,-3.0878
7,24,4,absent,absent,0.15,175.999,-9.4113
7,25,4,absent,absent,-0.05,195.996,-4.4654
7,26,4,absent,present,0,236.798,11.5753
7,27,4,present,present,0,183.199,13.984
7,28,4,present,absent,0.05,237.599,6.9075
7,29,4,present,present,0.05,241.593,7.9095
7,30,4,present,present,0.05,220.796,2.5292
7,31,4,absent,present,-0.05,185.595,-7.5686
7,32,4,present,present,0.05,227.992,-5.5707
7,34,4,present,absent,0.15,222.392,-6.8956
7,35,4,present,absent,-0.05,179.197,2.0555
7,36,4,present,present,0,192.809,2.0704
7,37,4,present,absent,-0.05,180.799,1.4822
7,38,4,present,absent,0.05,220.794,8.1289
7,39,4,present,present,0.05,258.394,-0.2884
7,40,4,absent,present,0.15,223.994,8.5798
7,41,4,present,absent,-0.15,224.795,-10.671
7,42,4,absent,present,0.05,217.595,8.6052
7,43,4,absent,absent,-0.15,171.995,6.2223
7,44,4,absent,present,0.15,199.994,0.648
7,46,4,absent,present,0,169.598,9.1899
7,47,4,present,present,-0.05,163.998,1.6585
7,48,4,absent,absent,0,191.994,-3.4702
7,49,4,present,present,0.15,170.396,2.2158
7,50,4,present,present,-0.15,177.6,17.4087
7,51,4,absent,present,0,163.197,1.7549
7,52,4,absent,present,-0.05,171.202,2.3156
7,53,4,absent,absent,-0.15,168.796,1.0328
7,55,4,absent,present,0.15,222.392,0.696
7,56,4,absent,present,0,183.194,-1.0276
7,57,4,absent,present,-0.05,207.992,7.4132
7,58,4,absent,absent,-0.15,168.001,0.996
7,59,4,absent,absent,-0.15,195.192,4.291
7,60,4,present,present,0.05,262.396,6.8833
7,61,4,present,absent,0.05,250.392,-11.4506
7,63,4,present,absent,0.05,223.198,0.5599
7,64,4,absent,present,0.05,216.793,13.9761
7,65,4,absent,present,0,159.999,-1.1099
7,66,4,present,absent,-0.05,208.795,2.321
7,67,4,absent,present,-0.05,270.39,-11.5651
7,69,4,present,absent,0.15,232.804,-3.1201
7,70,4,present,present,0,227.197,-1.8263
7,71,4,present,present,0,171.996,-6.9819
7,73,4,absent,absent,0.15,265.603,-3.6575
7,74,4,absent,present,-0.05,275.2,0.0042
7,75,4,present,present,0.15,239.195,-5.116
7,76,4,absent,absent,-0.15,190.396,5.2522
7,77,4,absent,present,0.15,211.996,-7.9624
7,78,4,present,present,-0.15,188.799,4.0922
7,79,4,present,present,0,183.992,-3.5386
7,81,4,present,present,0.05,175.198,-3.7503
7,83,4,absent,absent,-0.05,153.59,7.3467
7,84,4,present,present,-0.15,153.602,-2.5677
7,85,4,absent,absent,-0.15,165.596,-5.6895
7,88,4,present,absent,-0.15,175.195,10.915
7,89,4,absent,present,-0.15,211.995,-8.8406
7,90,4,absent,absent,-0.05,163.996,7.4274
7,91,4,absent,present,0.05,238.395,-0.5621
7,92,4,present,absent,0.05,217.592,6.5937
7,93,4,absent,present,0.15,237.595,6.2452
7,94,4,absent,present,-0.15,165.594,3.9234
7,95,4,absent,present,-0.15,198.4,1.7993
7,97,4,present,absent,0.15,180.797,-6.5061
7,98,4,absent,present,0,220.798,12.6211
7,99,4,absent,present,0,185.595,-2.7271
7,100,4,present,absent,-0.15,206.392,-5.4235
7,103,4,absent,present,0.15,265.597,-5.8454
7,104,4,present,present,-0.15,167.193,14.0655
7,105,4,present,present,0.15,223.199,-11.8035
7,106,4,absent,absent,0.15,171.189,7.8115
7,107,4,present,present,0,197.596,-1.1453
7,108,4,present,present,-0.15,178.394,2.3727
7,109,4,absent,present,-0.05,151.996,10.9328
7,110,4,absent,absent,0.15,201.593,7.8308
7,111,4,absent,absent,-0.05,169.599,0.0831
7,113,4,absent,absent,0.05,211.192,-8.1802
7,115,4,absent,absent,0,243.996,-1.1917
7,116,4,absent,present,-0.05,193.596,3.8214
7,117,4,absent,absent,-0.05,205.601,-4.177
7,119,4,present,present,-0.15,203.998,-9.1853
7,120,4,absent,absent,-0.05,230.399,-2.3103
7,121,4,present,absent,0.05,209.599,2.1664
7,122,4,absent,absent,0.15,355.196,1.0861
7,123,4,absent,present,-0.05,220.796,2.6405
7,124,4,absent,absent,0.15,230.405,2.1971
7,125,4,absent,present,-0.15,187.994,12.7416
7,126,4,present,absent,0.15,188.797,-0.1653
7,127,4,absent,absent,0.05,200,3.628
